phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,DestinationIsIpv6,EventType,ImageLoaded,Signature,SignatureStatus,Signed,SourceIsIpv6,SourcePortName
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,35,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.433931+00:00,2026-07-01 09:32:48.433+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.432,{55857b6a-c0f9-6a44-7d00-000000000c00},5856,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\WidgetBoard.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\DiagOutputDir\feed_settings.json.~tmp,2026-07-01 07:32:48.432,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,36,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.434546+00:00,2026-07-01 09:32:48.434+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.432,{55857b6a-c0f9-6a44-7d00-000000000c00},5856,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\WidgetBoard.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\DiagOutputDir\feed_settings.json~RF69405.TMP,2026-07-01 07:32:48.432,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,37,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.435539+00:00,2026-07-01 09:32:48.435+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.434,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyWonderWidgets\e6d74eee-cfd4-410c-a3c5-901c84eba05c.dat,2026-04-21 09:12:33.681,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,38,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.436546+00:00,2026-07-01 09:32:48.436+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.436,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyWonderWidgets\e6d74eee-cfd4-410c-a3c5-901c84eba05c.dat.~tmp,2026-07-01 07:32:48.436,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,39,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.437769+00:00,2026-07-01 09:32:48.437+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.436,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyWonderWidgets\69405,2026-07-01 07:32:48.436,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,40,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.441689+00:00,2026-07-01 09:32:48.441+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.440,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartFinanceWidgets\1bdacba8-50e5-4c8f-9f5b-d8a1ed57a902.dat,2026-04-21 09:12:33.642,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,41,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.443003+00:00,2026-07-01 09:32:48.443+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.442,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartFinanceWidgets\1bdacba8-50e5-4c8f-9f5b-d8a1ed57a902.dat.~tmp,2026-07-01 07:32:48.442,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,42,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.443937+00:00,2026-07-01 09:32:48.443+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.442,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartFinanceWidgets\1bdacba8-50e5-4c8f-9f5b-d8a1ed57a902.dat~RF69415.TMP,2026-07-01 07:32:48.442,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,43,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.448250+00:00,2026-07-01 09:32:48.448+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.446,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartSportsWidgets\1ca0c0f2-446b-486f-aa5c-65f2ebaf5794.dat,2026-04-21 09:12:33.604,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,44,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.449492+00:00,2026-07-01 09:32:48.449+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.448,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartSportsWidgets\1ca0c0f2-446b-486f-aa5c-65f2ebaf5794.dat.~tmp,2026-07-01 07:32:48.448,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,45,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.450510+00:00,2026-07-01 09:32:48.450+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.448,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartSportsWidgets\1ca0c0f2-446b-486f-aa5c-65f2ebaf5794.dat~RF69415.TMP,2026-07-01 07:32:48.448,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,46,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.454008+00:00,2026-07-01 09:32:48.454+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.452,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartWeatherWidgets\908858cd-a82b-438d-bae1-b903a907c238.dat,2026-04-21 09:12:33.531,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,47,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.455015+00:00,2026-07-01 09:32:48.455+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.454,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartWeatherWidgets\908858cd-a82b-438d-bae1-b903a907c238.dat.~tmp,2026-07-01 07:32:48.452,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,48,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.455868+00:00,2026-07-01 09:32:48.455+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.454,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartWeatherWidgets\908858cd-a82b-438d-bae1-b903a907c238.dat~RF69415.TMP,2026-07-01 07:32:48.454,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,49,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.458956+00:00,2026-07-01 09:32:48.458+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.456,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyDiscoveryWidgets\f3080c73-0196-47b2-ab69-58ee47f2e0de.dat,2026-07-01 07:25:50.919,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,50,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.459833+00:00,2026-07-01 09:32:48.459+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.459,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyDiscoveryWidgets\f3080c73-0196-47b2-ab69-58ee47f2e0de.dat.~tmp,2026-07-01 07:32:48.459,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,51,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.460657+00:00,2026-07-01 09:32:48.460+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.459,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyDiscoveryWidgets\69424,2026-07-01 07:32:48.459,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,52,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.464190+00:00,2026-07-01 09:32:48.464+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.464,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartWeatherWidgets\e0e94e04-f62d-46ee-a23f-dd5f4d70bde4.dat,2026-07-01 07:25:48.263,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,53,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.465693+00:00,2026-07-01 09:32:48.465+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.464,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartWeatherWidgets\e0e94e04-f62d-46ee-a23f-dd5f4d70bde4.dat.~tmp,2026-07-01 07:32:48.464,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,54,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.466791+00:00,2026-07-01 09:32:48.466+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.465,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartWeatherWidgets\e0e94e04-f62d-46ee-a23f-dd5f4d70bde4.dat~RF69424.TMP,2026-07-01 07:32:48.465,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,55,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.469845+00:00,2026-07-01 09:32:48.469+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.467,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyWonderWidgets\ee6926ef-ba3c-42e5-b179-1e819b694508.dat,2026-07-01 07:25:50.896,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,56,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.470903+00:00,2026-07-01 09:32:48.470+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.469,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyWonderWidgets\ee6926ef-ba3c-42e5-b179-1e819b694508.dat.~tmp,2026-07-01 07:32:48.469,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,57,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.471907+00:00,2026-07-01 09:32:48.471+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.469,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartDailyWonderWidgets\69424,2026-07-01 07:32:48.469,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,58,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.475336+00:00,2026-07-01 09:32:48.475+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.474,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartFinanceWidgets\0cca4eeb-6d32-494f-8b51-aee7922c0c06.dat,2026-07-01 07:25:50.929,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,59,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.476196+00:00,2026-07-01 09:32:48.476+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.474,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartFinanceWidgets\0cca4eeb-6d32-494f-8b51-aee7922c0c06.dat.~tmp,2026-07-01 07:32:48.474,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,60,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:32:48.477148+00:00,2026-07-01 09:32:48.477+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:32:48.476,{55857b6a-c0f9-6a44-8200-000000000c00},6232,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.15.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\LocalState\WidgetSessions\Microsoft.StartExperiencesApp_8wekyb3d8bbwe!MicrosoftStart!!MicrosoftStartFinanceWidgets\0cca4eeb-6d32-494f-8b51-aee7922c0c06.dat~RF69434.TMP,2026-07-01 07:32:48.476,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,61,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:25.319826+00:00,2026-07-01 09:33:25.319+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:33:25.318,{55857b6a-c2c5-6a44-3901-000000000c00},5372,C:\Windows\System32\wermgr.exe,10.0.26100.8521 (WinBuild.160101.0800),Windows Problem Reporting,Microsoft® Windows® Operating System,Microsoft Corporation,WerMgr,"""C:\WINDOWS\system32\wermgr.exe"" -upload",C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=7636E1B231788D79E57825A92E5036441F4B910097D48EE01DFE2CE333206429,IMPHASH=C6DC9677A3CEC795B83FD627423C6EA5",{00000000-0000-0000-0000-000000000000},1544,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,62,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:25.320192+00:00,2026-07-01 09:33:25.320+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:33:25.318,{55857b6a-c2c5-6a44-3801-000000000c00},5308,C:\Windows\System32\taskhostw.exe,10.0.26100.8328 (WinBuild.160101.0800),Host Process for Windows Tasks,Microsoft® Windows® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe,C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=EA8D441DF237FB3D3B7A27A95FDE186E19C94D58A618F5C29ED5FC13CB155E96,IMPHASH=2196268E7A2880E3ADC74481297D0C4B",{00000000-0000-0000-0000-000000000000},1544,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
